name,brand,category,barcode,vegNonVeg,available_quantities,ingredients,allergens,side_effects,harm_level,image_url
Classic Malt,Horlicks,beverages,8901030807237,,"[""2 kg""]","[""Malt (66.7%) [Barley (32%)"", ""Wheat Flour (Atta)"", ""Wheat"", ""Millet)"", ""Milk Solids (14%)"", ""Sugar"", ""Wheat Gluten"", ""Minerals"", ""Edible lodized Salt"", ""Soy Protein Isolate"", ""Acidity Regulators [INS 501 (ii)"", ""500(ii)]"", ""Vitamins. Allergen Information: Contains Wheat"", ""Barley"", ""Milk & Soy.""]","[""gluten"", ""milk"", ""soybeans""]",[],,
Peanut butter,myfitness,plant-based-foods-and-beverages,8904327600863,,"[""2.5kg""]","[""Roasted peanuts (10 PURE PEANUTS. NOTHING ELSE Allergen Info: Contains Peanuts BUTTER""]","[""milk"", ""peanuts""]",[],,
chiwda,sitashree-lakshminarayan,snacks,8906151420020,,"[""500g""]","[""Riceflakes (Poha)"", ""Peanuts"", ""Refined Groundnut Oil"", ""Sugar"", ""Raisins"", ""Cashew nuts"", ""Coconut"", ""Sesame Seed"", ""Hydrogenated Vegetable Oil"", ""Iodized Salt"", ""Red Chilli Powder"", ""Turmeric Powder"", ""Asafoetida"", ""Sweet Wood""]","[""nuts"", ""peanuts"", ""sesame seeds""]",[],,https://images.openfoodfacts.org/images/products/890/615/142/0020/front_en.3.400.jpg
Charli masala butter chakli,charliee,snacks,8906005670366,,"[""105 g""]","[""Tapioca Flour (44%)"", ""Refined Palmolein Oil (28%)"", ""Black Matpe Flour (23%)"", ""lodised Salt (2%)"", ""Red Chilli Powder (2%)"", ""Butter (1%).""]","[""milk""]",[],,
Hide and seek,parle-platina,snacks,3948719105913,,"[""120 gm""]","[""Added sugar""]","[""-""]",[],,
Regency Apricots Dried,regency,plant-based-foods-and-beverages,8906059160110,,"[""200 g""]","[""Dried Apricots""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/605/916/0110/front_en.7.400.jpg
Unpolished Toor Dal,tata-sampann,plant-based-foods-and-beverages,8904043926216,,"[""1 kg""]","[""Toor Dal""]","[""-""]",[],,
Classic Pizza Sauce,the-gourmet-jar,plant-based-foods-and-beverages,0763846998411,,"[""390g""]","[""Tomatoes (84%)"", ""Onion"", ""Garlic"", ""Tomato Paste"", ""Salt"", ""Raw Sugar (Khand-1.5%)"", ""Olive Oil"", ""Spices and condiments""]","[""-""]",[],,
Zahidi Dates,wonderland-foods,plant-based-foods-and-beverages,8906095126927,,"[""500g""]","[""Zahidi Dates""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/609/512/6927/front_en.4.400.jpg
Blue Tea Chamomile Flower Herbal Tea,blue-tea,beverages-and-beverages-preparations,00001062,,"[""100 g""]","[""Chamomile Flowers""]","[""-""]",[],,
shrikhand elaichi,milky-mist,desserts,8904083312055,,"[""250g""]","[""Milk Solids"", ""Sugar"", ""Cardamom (Elaichi) (0.2%)"", ""Stabilizer (NS 440)"", ""Flavour (Natural Flavouring Substances-Cardamom)""]","[""milk"", ""none""]",[],,
Coca cola zero sugar 300ml,coca-cola,beverages-and-beverages-preparations,8901764111259,,"[""16""]","[""CARBONATED WATER"", ""ACIDITY REGULATORS (338"", ""331)"", ""SWEETENERS (955"", ""950)"", ""PRESERVATIVE (211)"", ""CAFFEINE (9.2 mg/100 g)"", ""COLOUR (150d)"", ""FLAVOURS (NATURAL FLAVOURING SUBSTANCES""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/176/411/1259/front_en.6.400.jpg
Nandini GoodLife Toned Milk,nandini,dairies,8906036673602,,"[""1litre""]","[""Milk Solids"", ""Vitamin A& Vitamin D\nMilk Fat : 3.0% (Min) & SNF 8.5% (Min.)""]","[""milk""]",[],,
Peanut Butter 100% Natural Crunchy,sundrop,plant-based-foods-and-beverages,8901512144904,,"[""924 g""]","[""Roasted _Peanuts_""]","[""peanuts""]",[],,
Milk chocolate,godiva,snacks,0031290721818,,"[""90 g /3.2 OZ""]","[""sugar full cream milk powder cocoa butter cocoa mass butter oil emulsifier soy lecithin natural flavouring""]","[""-""]",[],,
Mineral Water,ice,beverages,8908003799285,,"[""200 ml""]","[""Mineral Water""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/800/379/9285/front_en.7.400.jpg
Blockbuster Mango magic,havmor,desserts,8904089313964,,"[""90 ml""]","[""Inner layer - Ice Cream (70%): Added Water"", ""Milk Solids"", ""Sugar"", ""Mango Pulp (9.6%)"", ""Emulsifiers (INS 471"", ""INS 433) and Stabilizers (INS 466"", ""INS 412"", ""INS 407a"", ""INS 410)"", ""Artificial (Mango) Flavoring Substances"", ""Synthetic Food Colours (INS 110"", ""INS 102"", ""INS 124). Outer Layer - White Compound Covering (30%): Refined Palm Kernel Oil"", ""Sugar"", ""Milk Solids"", ""Refined Palm Oil"", ""Emulsifier (INS 322)"", ""Natural Colour (160b)"", ""Artificial (Mango) Flavoring Substances.""]","[""milk"", ""soybeans""]",[],,
Jimjam Pops,britannia,snacks,8901063029309,,"[""70 g""]","[""REFINED WHEAT FLOUR (MAIDA)"", ""SUGAR"", ""REFINED PALM OIL & INTERESTERIFIED VEGETABLE FAT"", ""INVERT SUGAR SYRUP"", ""MILK SOLIDS"", ""EDIBLE MAIZE STARCH"", ""FRUIT PRODUCTS (1%) (APPLE JUICE CONCENTRATE BANANA POWDER"", ""PLUM JUICE CONCENTRATE)"", ""EMULSIFIERS [322(i) & 471)"", ""IODISED SALT"", ""ARTIFICIAL (VANILLA"", ""RASPBERRY"", ""PINEAPPLE"", ""APRICOT) & NATURE IDENTICAL FLAVOURING SUBSTANCES"", ""ACIDITY REGULATORS [330& 331(iii)"", ""GELLING AGENT (440)"", ""RAISING AGENTS (500(ii) & 503(ii)] AND COLOUR (122).CONTAINS WHEAT"", ""MILK & SOY""]","[""gluten"", ""milk"", ""soybeans""]",[],,
Punjabi Kulfi Mawa Elaichi,amul,desserts,8901262176552,,"[""60ml / 48 g""]","[""Milk solids"", ""sugar"", ""permitted emulsifiers (435"", ""471)"", ""stabilizers (407"", ""412)"", ""cardamom powder (0.1%)"", ""artificial flavouring substances (cardamom special). Allergen Information: Contains milk.""]","[""milk""]",[],,https://images.openfoodfacts.org/images/products/890/126/217/6552/front_en.11.400.jpg
Whole Wheat Bread,metro,plant-based-foods-and-beverages,8908002332551,,"[""350 g""]","[""Refined Wheat Flour (65%)"", ""Sugar"", ""Yeast"", ""Edible Common Salt"", ""Edible Vegetable Oils. Class II Preservative (282)"", ""Acidity Regulator (260)"", ""Emulsifier (472e)"", ""Soya Flour"", ""Antioxidant (300) And Flour Treatment Agent (510)""]","[""gluten"", ""soybeans""]",[],,
Extra Chill Chocolate Brownie,noto,desserts,8906145150612,,"[""80ml""]","[""Ice Cream: (72%) Milk solids"", ""Cocoa solids"", ""Chocolate Brownie (10 %)"", ""Fructo Oligosaccharide (Prebiotic fibre)"", ""Erythritol"", ""Polydextrose"", ""Maltitol"", ""Permitted Emulsifiers (INS 477"", ""INS 471) and Stabilisers (INS 412"", ""INS 410)"", ""Salt"", ""Stevia Coating Layer: (28%) Milk chocolate"", ""Dark chocolate"", ""Refined Coconut Oil""]","[""milk""]",[],,
Doodh Biscuits,patanjali,snacks,8906032018513,,"[""35 g""]","[""Wheat Flour (Atta )- 58.6%"", ""Edible Vegetable Oil (Palm)"", ""Sugar"", ""Liquid Glucose"", ""Milk Solids (1.7%)"", ""lodized Salt"", ""Leavening agents [INS-500(ii)"", ""INS 503(ii)"", ""INS - 341(1)"", ""Cheese"", ""Dough Conditioner (INS 223)"", ""Antioxidant (INS 319)"", ""Emulsifier [INS 322). Natural"", ""Nature Identical Artificial Flavouring Substances (Milk & Vanilla). CONTAINS WHEAT"", ""MILK"", ""SOY"", ""SULPHITE""]","[""gluten"", ""milk"", ""soybeans"", ""sulphur dioxide and sulphites""]",[],,https://images.openfoodfacts.org/images/products/890/603/201/8513/front_en.3.400.jpg
Peanut Chikki Bar,haldiram-s,plant-based-foods-and-beverages,8904063200082,,"[""35 g""]","[""Peanuts (58%)"", ""Jaggery"", ""Hydrogenated Vegetable oils"", ""Glucose and Cardamom Powder.""]","[""peanuts""]",[],,
Kurkure Green chutney,-,snacks,8901491103046,,"[""33g""]","[""Cereal Products (57%) (Rice meal (38%)"", ""corn meal (19%))"", ""Edible Vegetable oil (Palmolein) *Seasoning Spices & Condiments"", ""Iodised salt"", ""Sugar"", ""Tamarind powder"", ""Flavour (Nature identical and Artificial (Spearmint)"", ""Maltodextrin"", ""Acidity Regulator (330)"", ""Emulsifier (414)"", ""Color (160c)"", ""Flavour Enhancers (627"", ""631))"", ""Gram meal (6%).""]","[""-""]",[],,
Monster Energy Ultra,monster,beverages-and-beverages-preparations,4897036692455,,"[""350ml""]","[""CARBONATED WATER"", ""ACIDITY REGULATORS (CITRIC ACID PRESERVATIVES (SORBIC ACID"", ""BENZOIC ACID)"", ""SWEETENERS (SUCRALISE ROMIAN CITRATE)"", ""ERYTHRITOL"", ""TAURINE (400 mg/100ml)"", ""FLAVORS (0) MATURE-IDENTICAL & ARTIFICIAL (CITRUS FRUIT FLAVORING SUBSTANCES ACESULFAME POTASSIUM)"", ""CAFFEINE 30mg/100ml (300ppm)"", ""VITAMINS (05"", ""B3"", ""B6"", ""B12)"", ""D-GLUCURONOLACTONE"", ""INOSITOL (2 mg/100ml)""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/489/703/669/2455/front_en.14.400.jpg
Soya Chaap Tandoori,blue-tribe,meat-alternatives,8908016809377,,"[""250g""]","[""Soya chaap (Potable Water"", ""Soya flour"", ""Wheat gluten"", ""Tapioca starch"", ""Iodized Salt"", ""Fibers (Wheat"", ""Psyllium Husk)"", ""Spices"", ""Roasted Onions"", ""Edible Vegetable Oil (Rice Bran Oil Mustard) Lemon Powder"", ""Garlic Paste"", ""Ginger Paste"", ""Natural & Nature identical flavours"", ""Roasted Chana Powder"", ""Spices""]","[""gluten"", ""soybeans""]",[],,
Nandini Healthy Life Lite Double Toned Milk,nandini,dairies,8906153561875,,"[""135ml""]","[""Milk Solids"", ""Vitamin A & Vitamin D""]","[""milk""]",[],,
Maggie,Nestlé,545,36903690,,"[""55g""]","[""Flour"", ""Masala""]","[""-""]",[],,
Foxtail Millet,organic-tattva,plant-based-foods-and-beverages,8906055441503,,"[""500 g""]","[""Organic Foxtail Millet""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/605/544/1503/front_en.3.400.jpg
Strawberry Creme,superyou,dietary-supplements,8908024977037,,"[""40g""]","[""PROTEIN BLEND (FERMENTED NUTRITIONAL YEAST PROTEIN (22%) + MILK SOLIDS)"", ""EDIBLE VEGETABLE FATS (HYDROGENATED COCONUT OILS"", ""INS 322)"", ""SWEETENER (INS 965(i))"", ""REFINED WHEAT FLOUR (MAIDA)"", ""STARCH"", ""EMULSIFIER (INS 322)"", ""EDIBLE COMMON SALT"", ""IMPROVER ENZYME"", ""STRAWBERRY FRUIT POWDER (0.01%)"", ""CONTAINS PERMITTED NATURAL FOOD COLOR (INS 162) AND ADDED FLAVORS - NATURE IDENTICAL FLAVORING SUBSTANCES (STRAWBERRY)"", ""ARTIFICIAL FLAVOURING SUBSTANCES (ETHYL VANILLIN).""]","[""gluten"", ""milk""]",[],,
24 Mantra Organic,organic-peanut-butter-creamy,plant-based-foods-and-beverages,8904083525585,,"[""450 g""]","[""Organic Peanut""]","[""peanuts""]",[],,
Mentos pure and fresh gum,Mentos,snacks,8901393016192,,"[""54.6g""]","[""Polyols (Maltitol"", ""Sorbitol)"", ""Gum Base"", ""Thickener (INS 414)"", ""Sweetener: Aspartame (INS 951)"", ""Humectant (INS 422)"", ""Flavours (Green Tea Extract"", ""Spearmint)"", ""Emulsifier (INS 322)"", ""Antioxidant (INS 321) CONTAINS PERMITTED SYNTHETIC FOOD COLOURS (INS 133"", ""INS 102) AND ADDED FLAVOURS (NATURAL (GREEN TEA EXTRACT)"", ""NATURE IDENTICAL & ARTIFICIAL (MINT) FLAVOURING SUBSTANCES THIS CONTAINS ASPARTAME - NOT RECOMMENDED FOR CHILDREN-NO SUGAR ADDED IN THE PRODUCT NOT FOR PHENTERETONURICS Palyals may have laxative effects .""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/139/301/6192/front_en.3.400.jpg
Multigrain Energy Bar,yoga-bar,snacks,8908005144076,,"[""38 g""]","[""Nuts & Seeds 34% (Almonds. Sunflower"", ""Sesame"", ""pumpkin"", ""Chia)"", ""Whole Grain Flakes 32% (Rolled Oats"", ""Brown Rice"", ""Saamai)"", ""Honey 22%"", ""Dried Fruit (Dates & Cranberry) 9% Rice Crisps 2%"", ""Prebiotic Fib (Acacia Gum). Cinnamon CONTAINS ADDED NATURAL FLAVOUR: Rosemary Extract""]","[""nuts"", ""sesame seeds""]",[],,
Kurkure - Green Chutney Style,inc,snacks,8901491101905,,"[""17 g""]","[""Cereal Products (57%) (Rice Meal (38%)"", ""Corn Meal (19%))"", ""Edible Vegetable Oil (Palmolein)"", ""*Seasoning (Spices & Condiments"", ""lodised Salt"", ""Sugar"", ""Tamarind Powder"", ""Flavour (Natural"", ""Nature Identical and Artificial (Spearmint) Flavouring Substance)"", ""Maltodextrin"", ""Acidity Regulator (330)"", ""Emulsifier (414)"", ""Color (160c)"", ""Flavour Enhancers (627"", ""631))"", ""Gram Meal (6%). *As flavouring agent. ~Contains Onion and Garlic""]","[""-""]",[],,
Multi Grain Bread,britannia,plant-based-foods-and-beverages,8901063343276,,"[""450g""]","[""WHEAT PRODUCTS (54%) [WHEAT FLOUR (ATTA)"", ""WHEAT BRAN&BROKEN WHEAT]"", ""OIL SEEDS-5% (LINSEED"", ""SESAME"", ""SUNFLOWER AND WATER-MELON) YEAST"", ""RAGI FLOUR (2%)"", ""ROLLED OATS (2%)"", ""VITAL GLUTEN"", ""SUGAR"", ""SOYA FLAKES (1.2%)"", ""IODISED SALT"", ""REFINED PALMOLEIN OIL"", ""PRESERVATIVE (282)"", ""EMULSIFIERS [472e"", ""471"", ""481 (1)]"", ""ACIDITY REGULATOR (260) AND FLOUR TREATMENT AGENT (510). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT GLUTEN"", ""CATS AND SOYA.""]","[""gluten"", ""sesame seeds"", ""soybeans""]",[],,https://images.openfoodfacts.org/images/products/890/106/334/3276/front_en.4.400.jpg
Lime and lemon,shunya,sugar-free,8908011423042,,"[""300 ml""]","[""Carbornated Water"", ""Acidity Regulators [330"", ""321)"", ""Vitamin C"", ""Sweeteners (960)"", ""Edible Common Salt & Green Tea Extract""]","[""-""]",[],,
Taj Mahal,brooke-bond,beverages-and-beverages-preparations,8909106043671,,"[""500 gm""]","[""Tea""]","[""-""]",[],,
MULTIGRAIN ENERGY BAR CHOCOLATE CHUNK NUT,yoga-bar,snacks,8908005144014,,"[""38 g""]","[""Whole Grains 36% (Brown Rice"", ""Millets (Saamai"", ""Foxtail). Rolled Oats 15%). Honey 20% Almonds 12%"", ""Dates"", ""Seeds 9% (Sunflower"", ""Chia)"", ""Rice Crispies. Belgian Dark Chocolate 6% (Cocoa"", ""Brown Sugar"", ""Cocoa Butter"", ""Soya Lecithin)"", ""Peanut Protein Powder. CONTAINS ADDED NATURAL FLAVOUR (Rosemary Extract. Vanilla Extract)""]","[""soja""]",[],,
Amulya dairy whitener,amulya,beverages-and-beverages-preparations,8901262090353,,"[""200g""]","[""Milk Solids"", ""Sucrose""]","[""milk""]",[],,
Milky Mist Curd,milky-mist,curd,8904083306085,,"[""400g""]","[""Pasteurized Toned Milk and Active Lactic Culture. Allergen Information: Contains Milk.""]","[""milk""]",[],,https://images.openfoodfacts.org/images/products/890/408/330/6085/front_en.5.400.jpg
White Buttons,british-mushroom,plant-based-foods-and-beverages,8908004722008,,"[""200 g""]","[""Button mushroom""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/800/472/2008/front_en.3.400.jpg
Paper Boat Swing yummy Guava 600ml pet,paper-boat,beverages-and-beverages-preparations,8906080602726,,"[""600 ml""]","[""WATER"", ""GUAVA PUREE (14%)"", ""SUGAR ACIDITY REGULATORS (330"", ""331 (iii))"", ""IODISED SALT"", ""FLAVOURS (NATURE-IDENTICAL AND NATURAL FLAVOURING SUBSTANCES)"", ""STABILIZERS (418"", ""466) PRESERVATIVES (202"", ""242)"", ""ANTIOXIDANT (300)"", ""FOOD COLOUR (160a(iii)) AND VITAMIN D2 (ERGOCALCIFEROL)""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/608/060/2726/front_en.16.400.jpg
Munch,Nestlé,snacks,89009802,,"[""8.9g""]","[""Sugar"", ""Refined Wheat flour (Maida)"", ""Hydrogenated vegetable fats (contain sesame oil)"", ""Milk solids"", ""Edible vegetable fats"", ""Cocoa solids (3.8%)"", ""Emulsifier (Soya lecithin)"", ""Raising agent (500 (ii))"", ""Yeast"", ""Flour treatment agents (516 and 1101(i)) and lodized salt. CONTAINS ADDED FLAVOUR (ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCES). MAY CONTAIN PEANUTS MAHA CRUNCH ilicious""]","[""gluten"", ""milk"", ""sesame seeds"", ""soybeans""]",[],,
premium desh ki chai,tata-tea,beverages-and-beverages-preparations,8901052030460,,"[""500 gram""]","[""Tea""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/105/203/0460/front_en.3.400.jpg
Masala Veg Atta Noodles,Nestlé,plant-based-foods-and-beverages,8901058901832,,"[""72.5g""]","[""Noodles: Wheat flour (atta) (85.2%)"", ""Palm oil"", ""lodised salt"", ""Thickeners (508&412)"", ""Humectants (451)&452) and Acidity regulators (501() & 500 ()). Masala *TASTEMAKER: Mixed spices (22.5%)"", ""(&quot"", ""Roasted spice mix powder (66%) (Coriander"", ""Turmeric"", ""Cumin"", ""Aniseed"", ""Black pepper"", ""Fenugreek"", ""Ginger"", ""Green cardamom Cinnamon"", ""Clove"", ""Nutmeg"", ""Bay leaf & Black cardamom)"", ""Onion powder"", ""Garlic powder Red chil powder"", ""Red chilli bits"", ""Coriander powder"", ""Turmeric powder"", ""Ginger powder"", ""Aniseed powder Black pepper powder"", ""Cumin powder"", ""Cumin"", ""Fenugreek powder"", ""Capsicum extract"", ""Compounded asafoetida"", ""Star anise powder"", ""Coriander extract & Cumin extract) Dehydrated Vegetables (16.7%) (Carrot bits (8.5%) & Green peas (8.2%))"", ""Toasted onion flakes (Onion (12.4%) & Com oil)"", ""Refined wheat flour (Maida)"", ""Sugar"", ""lodised salt"", ""Toasted onion powder (Onion (59%) & Corn oil)"", ""Thickener (508)"", ""Palm oil"", ""Flavour enhancer (635)"", ""Yeast extract powder"", ""Dehydrated kasuri methi leaves"", ""Starch"", ""Acidity regulator (330)"", ""Mineral and Wheat gluten Contains Wheat May contains Milk"", ""Oats and Soy. C i ^ C""]","[""gluten"", ""soybeans""]",[],,https://images.openfoodfacts.org/images/products/890/105/890/1832/front_en.11.400.jpg
Good Life ragi flour,good-life,plant-based-foods-and-beverages,8902901225907,,"[""500g""]","[""Ragi""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/290/122/5907/front_en.4.400.jpg
Mayonnaise,Hellmann's,condiments,8901030833892,,"[""275g""]","[""Refined Soybean Oil (Fortified with Vitamin A & D)"", ""Water"", ""Sugar"", ""Thickeners(E 1442"", ""E 1450)"", ""Natural Vinegar"", ""iodised Salt"", ""Spices & Condiments"", ""Lemon Juice Concentrate"", ""Preservative(E 202)"", ""Nature Identical and Natural Flavouring"", ""Sequestrant(E 385). May contain traces of _Soya_.""]","[""soybeans""]",[],,https://images.openfoodfacts.org/images/products/890/103/083/3892/front_en.7.400.jpg
Brittania Gobbles Chocolate Cake,brittania,snacks,8901063363960,,"[""110g""]","[""REFINED WHEAT FLOUR (MAIDA)"", ""SUGAR"", ""EGGS"", ""EDIBLE HYDROGENATED VEGETABLE OIL&REFINED PALMOLEIN OIL"", ""HUMECTANTS (420) & 422)"", ""HIGH MALTOSE SYRUP"", ""LIQUID GLUCOSE COCOA SOLIDS (2%)"", ""SWEETENED CONDENSED MILK"", ""COLOURS (150c"", ""150d"", ""102"", ""122"", ""132 & 133)"", ""CAKE GEL (EMULSIFIERS & STABILIZERS (471&477) AND HUMECTANT (420)}1"", ""RAISING AGENTS (341()& 500)]"", ""INVERT SUGAR SYRUP"", ""IODIZED SALT"", ""PRESERVATIVES (200 &282)"", ""BAKING POWDER"", ""PLAIN CHOCOLATE (0.14%) /SUGAR"", ""COCOA BUTTER"", ""COCOA SOLIDS EMULSIFIERS (322) & 476] AND ARTIFICIAL (VANILLA) FLAVOURING SUBSTANCE)"", ""FLAVOURS [NATURE IDENTICAL AND ARTIFICIAL (VANILLA & CHOCOLATE) FLAVOURING SUBSTANCES) AND STABILIZER (415).""]","[""eggs"", ""gluten"", ""milk""]",[],,https://images.openfoodfacts.org/images/products/890/106/336/3960/front_en.3.400.jpg
Malai Paneer,indiska-farms,dairies,8908011832004,,"[""200 g""]","[""Milk Solids"", ""Citric Acid (E330) & Edible Common Salt.""]","[""milk""]",[],,https://images.openfoodfacts.org/images/products/890/801/183/2004/front_en.3.400.jpg
Fuse bites,cadbury,snacks,7622201521905,,"[""108.5""]","[""filling (72%) [peanuts (19%)"", ""sugar"", ""interesterified palm fat"", ""liquid glucose"", ""milk solids"", ""hydrogenated palm oil"", ""cocoa solids"", ""invert sugar"", ""humectant (glycerol)"", ""lodised salt"", ""emulsifiers (soya lecithin"", ""mono-and diglycerides of fatty acids)"", ""flavouring]"", ""chocolate flavoured coating (28%) [sugar"", ""cocoa butter"", ""milk solids"", ""lactose (milk)"", ""cocoa nutrient nutrition infor typical value q (pe energy kj/100g energy kcal/100g fat (g)""]","[""milk"", ""peanuts"", ""soybeans""]",[],,https://images.openfoodfacts.org/images/products/762/220/152/1905/front_en.3.400.jpg
Classic Dahi,mother-dairy,dairies,8901648026167,,"[""80 g""]","[""Toned Milk"", ""Water"", ""Milk Solids and Active Lactic Culture""]","[""milk""]",[],,https://images.openfoodfacts.org/images/products/890/164/802/6167/front_en.7.400.jpg
glucose,glucovita,sweeteners,8901399084515,,"[""1kg""]","[""Glucose (99.4%)"", ""Minerals (Calcium Phosphate"", ""Iron"", ""pyrophosphate) and Vitamin D2.""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/139/908/4515/front_en.3.400.jpg
Mountain Dew,pepsico,beverages-and-beverages-preparations,8902080364589,,"[""400 ml""]","[""CARBONATED WATER"", ""SUGAR"", ""ACIDITY REGULATORS (330"", ""331)"", ""FLAVOUR (NATURAL FLAVOURING SUBSTANCES)"", ""PRESERVATIVE (211)"", ""CAFFEINE (13 mg/100 g)"", ""STABILIZER (445)"", ""COLOUR (102)""]","[""-""]",[],,https://images.openfoodfacts.org/images/products/890/208/036/4589/front_en.25.400.jpg
Cheeku,cheeku,cheeku,23234545,,"[""500g""]","[""Sugar"", ""Milk""]","[""milk""]",[],,https://images.openfoodfacts.org/images/products/000/002/323/4545/front_en.129.400.jpg
Maggi 2-Minute Noodles,Maggi,plant-based-foods-and-beverages,8901058901559,,"[""280 g""]","[""Noodles: Refined wheat flour (Maida)"", ""Palm oil"", ""lodised salt"", ""Wheat gluten"", ""Thickeners (508 & 412)"", ""Acidity regulators (501(i) & 500 (i)) and Humectant (451(i)). Masala *Tastemaker: Mixed spices (25.6%) (Onion powder"", ""Coriander powder"", ""Turmeric powder"", ""Red chilli powder"", ""Garlic powder"", ""Cumin powder"", ""Aniseed powder"", ""Ginger powder"", ""Fenugreek powder"", ""Black pepper powder"", ""Clove powder"", ""Green cardamom powder & Nutmeg powder)"", ""Refined wheat flour (Maida)"", ""Hydrolysed groundnut protein"", ""Sugar"", ""Palm oil"", ""lodised salt"", ""Starch"", ""Thickener (508)"", ""Flavour enhancer (635)"", ""Toasted onion flakes"", ""Acidity regulator (330)"", ""Mineral"", ""Colour (150d) and Wheat gluten. Contain Wheat and Nut May contains Milk"", ""Mustard"", ""Oats and Soy.""]","[""gluten"", ""milk"", ""mustard"", ""soybeans""]",[],,https://images.openfoodfacts.org/images/products/890/105/890/1559/front_en.3.400.jpg
